"Level";"RoleAssignmentId";"RoleAssignmentPIMRelated";"RoleAssignmentPIMAssignmentType";"RoleAssignmentPIMAssignmentSlotStart";"RoleAssignmentPIMAssignmentSlotEnd";"CreatedBy";"CreatedOn";"UpdatedBy";"UpdatedOn";"MgId";"MgName";"MgParentId";"MgParentName";"SubscriptionId";"SubscriptionName";"Scope";"ScopeTenOrMgOrSubOrRGOrRes";"RoleAssignmentScopeName";"RoleAssignmentScopeRG";"RoleAssignmentScopeRes";"RoleClear";"RoleId";"RoleType";"RoleDataRelated";"AssignmentType";"AssignmentInheritFrom";"GroupMembersCount";"ObjectDisplayName";"ObjectSignInName";"ObjectId";"ObjectType";"RbacRelatedPolicyAssignmentClear";"RoleSecurityCustomRoleOwner";"RoleSecurityOwnerAssignmentSP";"RoleCanDoRoleAssignments"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/248e807e-a090-5022-8822-dca0fbe5b1d1";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:41";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:41";"identity";"Identity";"platform";"Platform";"";"";"inherited platform";"Mg";"platform";"";"";"Contributor";"b24988ac-6180-42a0-ab88-20f7382dd24c";"Builtin";"false";"direct";"";"";"Deploy-VM-Monitoring";"n/a";"81b00aeb-4e32-4c27-b3db-05d69d83e58b";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-monitoring (Enable Azure Monitor for VMs with Azure Monitoring Agent(AMA))";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/248e807e-a090-5022-8822-dca0fbe5b1d1";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:41";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:41";"identity";"Identity";"platform";"Platform";"1c083bf3-30ac-4804-aa81-afddc58c78dc";"azr-mge-dev-sub-02";"inherited platform";"Mg";"platform";"";"";"Contributor";"b24988ac-6180-42a0-ab88-20f7382dd24c";"Builtin";"false";"direct";"";"";"Deploy-VM-Monitoring";"n/a";"81b00aeb-4e32-4c27-b3db-05d69d83e58b";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-monitoring (Enable Azure Monitor for VMs with Azure Monitoring Agent(AMA))";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/248e807e-a090-5022-8822-dca0fbe5b1d1";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:41";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:41";"management";"Management";"platform";"Platform";"";"";"inherited platform";"Mg";"platform";"";"";"Contributor";"b24988ac-6180-42a0-ab88-20f7382dd24c";"Builtin";"false";"direct";"";"";"Deploy-VM-Monitoring";"n/a";"81b00aeb-4e32-4c27-b3db-05d69d83e58b";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-monitoring (Enable Azure Monitor for VMs with Azure Monitoring Agent(AMA))";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/248e807e-a090-5022-8822-dca0fbe5b1d1";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:41";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:41";"management";"Management";"platform";"Platform";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"azr-mge-dev-sub-03";"inherited platform";"Mg";"platform";"alz-mgmt";"alz-dcr-vm-insights";"Contributor";"b24988ac-6180-42a0-ab88-20f7382dd24c";"Builtin";"false";"direct";"";"";"Deploy-VM-Monitoring";"n/a";"81b00aeb-4e32-4c27-b3db-05d69d83e58b";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-monitoring (Enable Azure Monitor for VMs with Azure Monitoring Agent(AMA))";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/248e807e-a090-5022-8822-dca0fbe5b1d1";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:41";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:41";"security";"Security";"platform";"Platform";"";"";"inherited platform";"Mg";"platform";"";"";"Contributor";"b24988ac-6180-42a0-ab88-20f7382dd24c";"Builtin";"false";"direct";"";"";"Deploy-VM-Monitoring";"n/a";"81b00aeb-4e32-4c27-b3db-05d69d83e58b";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-monitoring (Enable Azure Monitor for VMs with Azure Monitoring Agent(AMA))";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/248e807e-a090-5022-8822-dca0fbe5b1d1";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:41";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:41";"security";"Security";"platform";"Platform";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"azr-mge-dev-sub-05";"inherited platform";"Mg";"platform";"";"";"Contributor";"b24988ac-6180-42a0-ab88-20f7382dd24c";"Builtin";"false";"direct";"";"";"Deploy-VM-Monitoring";"n/a";"81b00aeb-4e32-4c27-b3db-05d69d83e58b";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-monitoring (Enable Azure Monitor for VMs with Azure Monitoring Agent(AMA))";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/264a3a3f-268b-5387-8788-4bc6eaaf620c";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"connectivity";"Connectivity";"platform";"Platform";"";"";"inherited platform";"Mg";"platform";"";"";"Azure Connected Machine Resource Administrator";"cd570a14-e51a-42ad-bac8-bafd67325302";"Builtin";"false";"direct";"";"";"Deploy-MDFC-DefSQL-AMA";"n/a";"c2fa7a41-1841-4efc-b241-092ecd0187ce";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-mdfc-defsql-ama (Configure SQL VMs and Arc-enabled SQL Servers to install Microsoft Defender for SQL and AMA with a user-defined LA workspace)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/264a3a3f-268b-5387-8788-4bc6eaaf620c";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"connectivity";"Connectivity";"platform";"Platform";"399a72e1-30af-4a84-92ac-af885a677310";"azr-mge-dev-sub-04";"inherited platform";"Mg";"platform";"alz-dns";"privatelink.cognitiveservices.azure.com";"Azure Connected Machine Resource Administrator";"cd570a14-e51a-42ad-bac8-bafd67325302";"Builtin";"false";"direct";"";"";"Deploy-MDFC-DefSQL-AMA";"n/a";"c2fa7a41-1841-4efc-b241-092ecd0187ce";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-mdfc-defsql-ama (Configure SQL VMs and Arc-enabled SQL Servers to install Microsoft Defender for SQL and AMA with a user-defined LA workspace)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/264a3a3f-268b-5387-8788-4bc6eaaf620c";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"identity";"Identity";"platform";"Platform";"";"";"inherited platform";"Mg";"platform";"";"";"Azure Connected Machine Resource Administrator";"cd570a14-e51a-42ad-bac8-bafd67325302";"Builtin";"false";"direct";"";"";"Deploy-MDFC-DefSQL-AMA";"n/a";"c2fa7a41-1841-4efc-b241-092ecd0187ce";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-mdfc-defsql-ama (Configure SQL VMs and Arc-enabled SQL Servers to install Microsoft Defender for SQL and AMA with a user-defined LA workspace)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/264a3a3f-268b-5387-8788-4bc6eaaf620c";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"identity";"Identity";"platform";"Platform";"1c083bf3-30ac-4804-aa81-afddc58c78dc";"azr-mge-dev-sub-02";"inherited platform";"Mg";"platform";"";"";"Azure Connected Machine Resource Administrator";"cd570a14-e51a-42ad-bac8-bafd67325302";"Builtin";"false";"direct";"";"";"Deploy-MDFC-DefSQL-AMA";"n/a";"c2fa7a41-1841-4efc-b241-092ecd0187ce";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-mdfc-defsql-ama (Configure SQL VMs and Arc-enabled SQL Servers to install Microsoft Defender for SQL and AMA with a user-defined LA workspace)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/264a3a3f-268b-5387-8788-4bc6eaaf620c";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"management";"Management";"platform";"Platform";"";"";"inherited platform";"Mg";"platform";"";"";"Azure Connected Machine Resource Administrator";"cd570a14-e51a-42ad-bac8-bafd67325302";"Builtin";"false";"direct";"";"";"Deploy-MDFC-DefSQL-AMA";"n/a";"c2fa7a41-1841-4efc-b241-092ecd0187ce";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-mdfc-defsql-ama (Configure SQL VMs and Arc-enabled SQL Servers to install Microsoft Defender for SQL and AMA with a user-defined LA workspace)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/264a3a3f-268b-5387-8788-4bc6eaaf620c";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"management";"Management";"platform";"Platform";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"azr-mge-dev-sub-03";"inherited platform";"Mg";"platform";"alz-mgmt";"alz-dcr-vm-insights";"Azure Connected Machine Resource Administrator";"cd570a14-e51a-42ad-bac8-bafd67325302";"Builtin";"false";"direct";"";"";"Deploy-MDFC-DefSQL-AMA";"n/a";"c2fa7a41-1841-4efc-b241-092ecd0187ce";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-mdfc-defsql-ama (Configure SQL VMs and Arc-enabled SQL Servers to install Microsoft Defender for SQL and AMA with a user-defined LA workspace)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/264a3a3f-268b-5387-8788-4bc6eaaf620c";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"security";"Security";"platform";"Platform";"";"";"inherited platform";"Mg";"platform";"";"";"Azure Connected Machine Resource Administrator";"cd570a14-e51a-42ad-bac8-bafd67325302";"Builtin";"false";"direct";"";"";"Deploy-MDFC-DefSQL-AMA";"n/a";"c2fa7a41-1841-4efc-b241-092ecd0187ce";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-mdfc-defsql-ama (Configure SQL VMs and Arc-enabled SQL Servers to install Microsoft Defender for SQL and AMA with a user-defined LA workspace)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/264a3a3f-268b-5387-8788-4bc6eaaf620c";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:39";"security";"Security";"platform";"Platform";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"azr-mge-dev-sub-05";"inherited platform";"Mg";"platform";"";"";"Azure Connected Machine Resource Administrator";"cd570a14-e51a-42ad-bac8-bafd67325302";"Builtin";"false";"direct";"";"";"Deploy-MDFC-DefSQL-AMA";"n/a";"c2fa7a41-1841-4efc-b241-092ecd0187ce";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-mdfc-defsql-ama (Configure SQL VMs and Arc-enabled SQL Servers to install Microsoft Defender for SQL and AMA with a user-defined LA workspace)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/27390b19-2f68-5f4e-9c47-79422352e9bd";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"connectivity";"Connectivity";"platform";"Platform";"";"";"inherited platform";"Mg";"platform";"";"";"Monitoring Contributor";"749f88d5-cbae-40b8-bcfc-e573ddc772fa";"Builtin";"false";"direct";"";"";"Deploy-VM-ChangeTrack";"n/a";"8e09f885-e656-4949-bf97-82eb3c4e43a3";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-changetrack (Enable ChangeTracking and Inventory for virtual machines)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/27390b19-2f68-5f4e-9c47-79422352e9bd";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"connectivity";"Connectivity";"platform";"Platform";"399a72e1-30af-4a84-92ac-af885a677310";"azr-mge-dev-sub-04";"inherited platform";"Mg";"platform";"alz-dns";"privatelink.cognitiveservices.azure.com";"Monitoring Contributor";"749f88d5-cbae-40b8-bcfc-e573ddc772fa";"Builtin";"false";"direct";"";"";"Deploy-VM-ChangeTrack";"n/a";"8e09f885-e656-4949-bf97-82eb3c4e43a3";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-changetrack (Enable ChangeTracking and Inventory for virtual machines)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/27390b19-2f68-5f4e-9c47-79422352e9bd";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"identity";"Identity";"platform";"Platform";"";"";"inherited platform";"Mg";"platform";"";"";"Monitoring Contributor";"749f88d5-cbae-40b8-bcfc-e573ddc772fa";"Builtin";"false";"direct";"";"";"Deploy-VM-ChangeTrack";"n/a";"8e09f885-e656-4949-bf97-82eb3c4e43a3";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-changetrack (Enable ChangeTracking and Inventory for virtual machines)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/27390b19-2f68-5f4e-9c47-79422352e9bd";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"identity";"Identity";"platform";"Platform";"1c083bf3-30ac-4804-aa81-afddc58c78dc";"azr-mge-dev-sub-02";"inherited platform";"Mg";"platform";"";"";"Monitoring Contributor";"749f88d5-cbae-40b8-bcfc-e573ddc772fa";"Builtin";"false";"direct";"";"";"Deploy-VM-ChangeTrack";"n/a";"8e09f885-e656-4949-bf97-82eb3c4e43a3";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-changetrack (Enable ChangeTracking and Inventory for virtual machines)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/27390b19-2f68-5f4e-9c47-79422352e9bd";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"management";"Management";"platform";"Platform";"";"";"inherited platform";"Mg";"platform";"";"";"Monitoring Contributor";"749f88d5-cbae-40b8-bcfc-e573ddc772fa";"Builtin";"false";"direct";"";"";"Deploy-VM-ChangeTrack";"n/a";"8e09f885-e656-4949-bf97-82eb3c4e43a3";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-changetrack (Enable ChangeTracking and Inventory for virtual machines)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/27390b19-2f68-5f4e-9c47-79422352e9bd";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"management";"Management";"platform";"Platform";"8ff0bc40-d483-4e35-be1d-b49568bd9c5f";"azr-mge-dev-sub-03";"inherited platform";"Mg";"platform";"alz-mgmt";"alz-dcr-vm-insights";"Monitoring Contributor";"749f88d5-cbae-40b8-bcfc-e573ddc772fa";"Builtin";"false";"direct";"";"";"Deploy-VM-ChangeTrack";"n/a";"8e09f885-e656-4949-bf97-82eb3c4e43a3";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-changetrack (Enable ChangeTracking and Inventory for virtual machines)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/27390b19-2f68-5f4e-9c47-79422352e9bd";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"security";"Security";"platform";"Platform";"";"";"inherited platform";"Mg";"platform";"";"";"Monitoring Contributor";"749f88d5-cbae-40b8-bcfc-e573ddc772fa";"Builtin";"false";"direct";"";"";"Deploy-VM-ChangeTrack";"n/a";"8e09f885-e656-4949-bf97-82eb3c4e43a3";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-changetrack (Enable ChangeTracking and Inventory for virtual machines)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/27390b19-2f68-5f4e-9c47-79422352e9bd";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:43";"security";"Security";"platform";"Platform";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"azr-mge-dev-sub-05";"inherited platform";"Mg";"platform";"";"";"Monitoring Contributor";"749f88d5-cbae-40b8-bcfc-e573ddc772fa";"Builtin";"false";"direct";"";"";"Deploy-VM-ChangeTrack";"n/a";"8e09f885-e656-4949-bf97-82eb3c4e43a3";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/deploy-vm-changetrack (Enable ChangeTracking and Inventory for virtual machines)";"0";"0";"False"
"3";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/roleassignments/2a972d9a-82e4-5206-9134-e682d9f37c45";"False";"";"";"";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:16";"ObjectType: SP MI Usr, ObjectDisplayName: id-alz-mgmt-eastus2-apply-001, ObjectSignInName: n/a, ObjectId: bbd0bbbd-16fc-4c39-a530-65ced78b7590";"01/21/2026 00:38:16";"connectivity";"Connectivity";"platform";"Platform";"";"";"inherited platform";"Mg";"platform";"";"";"Storage Account Contributor";"17d1049b-9a84-46fb-8f53-869881c3d3ab";"Builtin";"false";"direct";"";"";"Enforce-GR-SQL0";"n/a";"6e1bdbb4-3154-4247-9e46-07665a96027a";"SP MI Sys";"/providers/microsoft.management/managementgroups/platform/providers/microsoft.authorization/policyassignments/enforce-gr-sql0 (Enforce recommended guardrails for SQL and SQL Managed Instance)";"0";"0";"False"
